UniqueID,Track,DayType,TrackCondition,TrackConditionScale,Distance,NoAllowances,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,Age,Gender,Weight,Finishingposition,TrainerLocation,StartingPriceWin,CarriedWeight,DomesticRating,HurdlesRating,SteeplesRating,SireID,DamID
3208,11,2,0,4,1200,0,2,1,0,4,1,3,1,55.0,0,42,23.8,54.0,45,0,0,271558,263294
3209,11,2,0,4,1200,0,2,1,0,4,1,3,2,57.0,0,42,66.0,57.5,45,0,0,287687,233465
3210,11,2,0,4,1200,0,2,1,0,4,1,5,4,56.5,0,55,22.7,55.5,45,0,0,280637,247637
3211,11,2,0,4,1200,0,2,1,0,4,1,5,2,58.5,0,42,8.8,58.5,54,0,0,271558,255712
3212,11,2,0,4,1200,0,2,1,0,4,1,4,2,58.5,0,42,6.7,58.5,53,0,0,271956,217125
3213,11,2,0,4,1200,0,2,1,0,4,1,7,2,58.5,0,68,19.8,58.5,51,0,0,270278,225579
3214,11,2,0,4,1200,0,2,1,0,4,1,4,2,58.5,0,4,7.5,58.5,47,0,0,280637,227492
3215,11,2,0,4,1200,0,2,1,0,4,1,6,2,58.5,0,55,25.5,57.5,46,0,0,263679,252796
3216,11,2,0,4,1200,0,2,1,0,4,1,4,2,58.5,0,77,24.0,57.5,45,0,0,313448,297684
3217,11,2,0,4,1200,0,2,1,0,4,1,4,2,58.5,0,42,20.1,55.5,45,0,0,285139,250953
3218,11,2,0,4,1200,0,2,1,0,4,1,3,2,57.0,0,40,6.2,57.0,47,0,0,325005,282918
3219,11,2,0,4,1200,0,2,1,0,4,1,3,2,57.0,0,42,36.0,57.0,46,0,0,300223,291433
3220,11,2,0,4,1200,0,2,1,0,4,1,3,2,57.0,0,42,10.4,56.0,45,0,0,300223,305273
3221,11,2,0,4,1200,0,2,1,0,4,1,6,4,56.5,0,44,23.0,56.5,51,0,0,257403,269099
3222,11,2,0,4,1200,0,2,1,0,4,1,4,4,56.5,0,42,68.4,56.5,45,0,0,237687,281783
3223,11,2,0,4,1200,0,2,1,0,4,1,3,1,55.0,1,76,4.1,53.0,47,0,0,313325,220688
3224,11,2,0,4,1200,0,2,1,0,4,1,4,4,56.5,0,55,36.3,56.5,45,0,0,255433,280454
3225,11,2,0,4,1200,0,2,0,0,4,1,5,2,59.0,0,42,5.8,59.0,70,0,0,280637,262363
3226,11,2,0,4,1200,0,2,0,0,4,1,4,2,58.0,0,77,2.8,57.0,68,0,0,264625,268031
3227,11,2,0,4,1200,0,2,0,0,4,1,5,2,57.5,0,76,3.1,55.5,67,0,0,172521,264961
3228,11,2,0,4,1200,0,2,0,0,4,1,8,2,57.5,0,40,16.6,54.5,67,0,0,201213,193907
3229,11,2,0,4,1200,0,2,0,0,4,1,4,4,57.0,1,42,3.8,57.0,70,0,0,338027,325691
3230,11,2,0,4,1200,0,2,0,0,4,1,7,2,54.0,0,44,37.7,54.0,55,0,0,238870,397597
3231,11,2,0,4,1200,0,2,0,0,4,1,5,2,59.0,0,40,13.1,59.0,63,0,0,300223,213645
3232,11,2,0,4,1200,0,2,0,0,4,1,6,2,58.5,1,76,9.5,56.5,62,0,0,300223,251653
3233,11,2,0,4,1200,0,2,0,0,4,1,4,4,58.0,0,77,17.6,57.0,65,0,0,287689,198507
3234,11,2,0,4,1200,0,2,0,0,4,1,5,4,58.0,0,55,19.3,58.0,65,0,0,226619,364004
3235,11,2,0,4,1200,0,2,0,0,4,1,6,4,58.0,0,42,20.5,58.0,65,0,0,287687,216164
3236,11,2,0,4,1200,0,2,0,0,4,1,5,4,56.0,0,42,8.7,56.0,61,0,0,325222,247575
3237,11,2,0,4,1200,0,2,0,0,4,1,3,1,55.5,0,42,3.2,55.5,63,0,0,231879,399276
3238,11,2,0,4,1200,0,2,0,0,4,1,7,4,55.0,0,42,13.4,51.0,59,0,0,278350,240104
3239,11,2,0,4,1200,0,2,0,0,4,1,7,4,54.5,0,21,55.7,51.5,58,0,0,278342,218151
3240,11,2,0,4,1200,0,2,0,0,4,1,4,4,54.5,0,55,26.2,51.5,58,0,0,325398,351365
3241,11,2,0,4,1200,0,2,0,0,4,1,6,4,54.0,0,55,35.6,54.0,57,0,0,255989,246385
3242,11,2,0,4,1200,0,2,0,0,4,1,7,2,55.5,0,4,10.7,55.5,56,0,0,280637,177227
3243,11,2,0,4,1200,0,2,0,0,4,1,6,4,54.0,0,42,23.1,54.0,56,0,0,257403,246564
3244,11,2,0,4,1200,0,2,0,0,4,1,6,2,55.0,0,77,7.6,54.0,55,0,0,244799,247838
3245,11,2,0,4,2200,0,2,0,0,4,1,7,2,59.0,0,40,7.1,56.0,72,0,0,253399,249673
3246,11,2,0,4,2200,0,2,0,0,4,1,6,4,57.0,0,7,4.1,57.0,72,0,0,226925,248252
3247,11,2,0,4,2200,0,2,0,0,4,1,6,2,57.0,0,42,12.8,54.0,68,0,0,216698,204491
3248,11,2,0,4,2200,0,2,0,0,4,1,6,2,57.0,0,55,9.4,57.0,68,0,0,325427,351733
3249,11,2,0,4,2200,0,2,0,0,4,1,6,2,56.5,0,7,4.9,56.5,67,0,0,211629,138636
3250,11,2,0,4,2200,0,2,0,0,4,1,5,4,55.0,0,55,4.4,54.0,68,0,0,289930,239281
3251,11,2,0,4,2200,0,2,0,0,4,1,4,4,54.5,1,21,6.1,54.5,67,0,0,337555,287669
3252,11,2,0,4,2200,0,2,0,0,4,1,7,2,54.0,0,72,36.5,54.0,55,0,0,300223,248624
3253,11,2,0,4,1600,0,0,0,0,4,1,4,4,60.0,0,42,1.8,60.0,65,0,0,248656,262182
3254,11,2,0,4,1600,0,0,0,0,4,1,5,4,59.5,1,76,6.7,59.5,64,0,0,301053,221921
3255,11,2,0,4,1600,0,0,0,0,4,1,5,4,59.5,0,40,13.8,57.5,64,0,0,273123,252491
3256,11,2,0,4,1600,0,0,0,0,4,1,5,4,59.0,0,40,10.6,59.0,63,0,0,241392,230399
3257,11,2,0,4,1600,0,0,0,0,4,1,4,4,58.5,0,42,19.9,57.5,62,0,0,268640,222920
3258,11,2,0,4,1600,0,0,0,0,4,1,5,4,58.5,0,40,47.2,58.5,62,0,0,285139,278373
3259,11,2,0,4,1600,0,0,0,0,4,1,4,4,58.5,0,42,22.7,58.5,62,0,0,337555,231122
3260,11,2,0,4,1600,0,0,0,0,4,1,5,4,58.5,0,40,28.5,55.5,62,0,0,265282,232549
3261,11,2,0,4,1600,0,0,0,0,4,1,3,1,57.5,0,42,8.6,57.5,63,0,0,301937,331058
3262,11,2,0,4,1600,0,0,0,0,4,1,5,4,56.5,0,77,22.9,55.5,58,0,0,301937,255689
3263,11,2,0,4,1600,0,0,0,0,4,1,4,4,56.5,0,43,51.9,52.5,58,0,0,287687,234667
3264,11,2,0,4,1600,0,0,0,0,4,1,6,4,55.0,0,55,78.8,52.0,55,0,0,225552,287611
3265,11,2,0,4,1600,1,2,0,0,4,1,10,2,60.0,1,70,6.8,60.0,98,0,0,255627,193661
3266,11,2,0,4,1600,1,2,0,0,4,1,8,2,59.5,0,68,5.6,59.5,97,0,0,255989,215569
3267,11,2,0,4,1600,1,2,0,0,4,1,8,2,53.5,0,7,12.7,53.5,85,0,0,172521,241216
3268,11,2,0,4,1600,1,2,0,0,4,1,8,4,53.0,0,43,8.9,53.0,88,0,0,187150,270323
3269,11,2,0,4,1600,1,2,0,0,4,1,6,2,53.0,0,55,10.9,53.0,82,0,0,265282,236498
3270,11,2,0,4,1600,1,2,0,0,4,1,6,4,53.0,0,76,11.8,53.0,78,0,0,313563,241342
3271,11,2,0,4,1600,1,2,0,0,4,1,7,4,53.0,0,4,42.5,53.0,78,0,0,248656,258939
3272,11,2,0,4,1600,1,2,0,0,4,1,5,2,53.0,0,7,77.3,53.0,77,0,0,278350,191481
3273,11,2,0,4,1600,1,2,0,0,4,1,4,4,53.0,0,77,14.7,53.0,76,0,0,287687,246864
3274,11,2,0,4,1600,1,2,0,0,4,1,5,2,53.0,0,42,31.1,53.5,76,0,0,247685,264816
3275,11,2,0,4,1600,1,2,0,0,4,1,5,2,53.0,0,77,3.4,53.0,75,0,0,265282,271963
3276,11,2,0,4,1600,1,2,0,0,4,1,6,2,53.0,0,40,28.8,53.0,74,0,0,264625,192383
3277,11,2,0,4,1600,1,2,0,0,4,1,6,4,53.0,0,21,67.3,53.0,72,0,0,226925,248117
3278,11,2,0,4,1600,1,2,0,0,4,1,6,4,53.0,0,21,59.7,53.5,70,0,0,287689,206023
3279,11,2,0,4,1600,0,2,0,0,4,1,7,2,59.0,0,42,14.5,59.0,69,0,0,238456,245182
3280,11,2,0,4,1600,0,2,0,0,4,1,6,2,58.5,0,44,21.1,58.5,68,0,0,213341,193629
3281,11,2,0,4,1600,0,2,0,0,4,1,6,2,58.5,0,42,24.3,58.5,68,0,0,193564,210165
3282,11,2,0,4,1600,0,2,0,0,4,1,4,2,58.5,1,42,2.8,58.5,68,0,0,265282,269029
3283,11,2,0,4,1600,0,2,0,0,4,1,6,2,58.0,0,32,18.3,58.0,67,0,0,289528,351735
3284,11,2,0,4,1600,0,2,0,0,4,1,6,2,57.0,0,44,10.3,53.0,65,0,0,313325,246402
3285,11,2,0,4,1600,0,2,0,0,4,1,7,4,56.5,0,68,7.3,56.5,68,0,0,250272,216665
3286,11,2,0,4,1600,0,2,0,0,4,1,4,4,56.0,0,42,9.2,56.0,67,0,0,271956,226372
3287,11,2,0,4,1600,0,2,0,0,4,1,5,2,55.5,0,42,31.1,54.5,62,0,0,287683,277598
3288,11,2,0,4,1600,0,2,0,0,4,1,6,4,55.0,0,4,6.9,55.0,65,0,0,313563,279035
3289,11,2,0,4,1600,0,2,0,0,4,1,7,2,55.0,0,8,30.0,55.0,61,0,0,255433,214747
3290,11,2,0,4,1600,0,2,0,0,4,1,6,4,54.0,0,4,19.1,54.0,63,0,0,241092,230243
3291,11,2,0,4,1600,0,2,0,0,4,1,8,2,54.0,0,4,46.7,51.0,57,0,0,248656,244869
3292,11,2,0,4,1600,0,2,1,0,4,1,4,2,58.5,1,42,8.1,58.5,52,0,0,324908,248114
3293,11,2,0,4,1600,0,2,1,0,4,1,6,2,58.5,0,32,74.5,58.5,50,0,0,287683,234935
3294,11,2,0,4,1600,0,2,1,0,4,1,7,2,58.5,0,68,85.2,58.5,47,0,0,300223,209877
3295,11,2,0,4,1600,0,2,1,0,4,1,4,2,58.5,0,42,14.7,55.5,47,0,0,255989,238068
3296,11,2,0,4,1600,0,2,1,0,4,1,4,2,58.5,0,42,13.7,58.5,46,0,0,255989,278125
3297,11,2,0,4,1600,0,2,1,0,4,1,6,2,58.5,0,42,70.1,57.5,46,0,0,236672,235913
3298,11,2,0,4,1600,0,2,1,0,4,1,3,2,57.0,0,21,8.9,57.0,45,0,0,337555,249984
3299,11,2,0,4,1600,0,2,1,0,4,1,4,4,56.5,0,77,7.2,52.5,50,0,0,337555,254668
3300,11,2,0,4,1600,0,2,1,0,4,1,5,4,56.5,0,55,23.3,56.5,49,0,0,289930,207880
3301,11,2,0,4,1600,0,2,1,0,4,1,4,4,56.5,0,40,20.6,53.5,45,0,0,287883,287898
3302,11,2,0,4,1600,0,2,1,0,4,1,5,4,56.5,0,42,58.2,56.5,45,0,0,247685,261124
3303,11,2,0,4,1600,0,2,1,0,4,1,3,1,55.0,0,77,2.4,54.0,53,0,0,300223,256483
3304,11,2,0,4,1600,0,2,1,0,4,1,3,1,55.0,0,7,10.8,55.0,50,0,0,313564,278931
3305,11,2,0,4,1600,0,2,1,0,4,1,5,4,56.5,0,4,33.9,55.5,45,0,0,242439,209734
3306,11,2,0,4,2200,0,2,0,0,4,1,4,2,59.0,0,7,7.1,59.0,62,0,0,301393,337327
3307,11,2,0,4,2200,0,2,0,0,4,1,6,4,58.0,0,40,7.8,54.0,64,0,0,215366,239909
3308,11,2,0,4,2200,0,2,0,0,4,1,5,4,57.5,1,42,5.1,56.5,63,0,0,287683,287113
3309,11,2,0,4,2200,0,2,0,0,4,1,5,2,57.5,0,55,51.7,57.5,59,0,0,321373,287470
3310,11,2,0,4,2200,0,2,0,0,4,1,5,4,57.0,0,40,15.3,54.0,62,0,0,226925,266137
3311,11,2,0,4,2200,0,2,0,0,4,1,4,4,57.0,0,21,20.9,54.0,62,0,0,337555,249984
3312,11,2,0,4,2200,0,2,0,0,4,1,6,4,57.0,0,4,8.9,56.0,62,0,0,278104,253135
3313,11,2,0,4,2200,0,2,0,0,4,1,5,2,57.0,0,8,12.2,57.0,58,0,0,277059,351798
3314,11,2,0,4,2200,0,2,0,0,4,1,7,4,56.5,0,42,8.1,56.5,61,0,0,278260,201395
3315,11,2,0,4,2200,0,2,0,0,4,1,5,4,56.5,0,42,5.1,52.5,61,0,0,304111,261744
3316,11,2,0,4,2200,0,2,0,0,4,1,6,2,56.5,0,77,24.2,55.5,57,0,0,302049,353050
3317,11,2,0,4,2200,0,2,0,0,4,1,7,4,54.5,0,55,26.5,54.5,57,0,0,287450,209470
3318,9,2,0,4,1100,0,2,1,0,4,1,2,2,57.5,0,11,6.8,56.5,50,0,0,364022,338637
3319,9,2,0,4,1100,0,2,1,0,4,1,2,0,57.5,0,11,2.6,57.5,47,0,0,336540,398391
3320,9,2,0,4,1100,0,2,1,0,4,1,2,0,57.5,0,11,3.1,57.5,47,0,0,238780,253993
3321,9,2,0,4,1100,0,2,1,0,4,1,2,2,57.5,0,47,18.8,57.5,45,0,0,242640,306867
3322,9,2,0,4,1100,0,2,1,0,4,1,2,1,55.5,0,27,8.8,55.5,45,0,0,364022,364484
3323,9,2,0,4,1100,0,2,1,0,4,1,2,1,55.5,0,29,6.6,55.5,45,0,0,287687,231397
3324,9,2,0,4,1100,0,2,1,0,4,1,2,1,55.5,0,11,39.9,55.5,45,0,0,255989,314898
3325,9,2,0,4,1200,0,0,1,0,4,1,4,4,57.5,0,29,6.4,56.5,53,0,0,324908,250521
3326,9,2,0,4,1200,0,0,1,0,4,1,7,4,57.5,0,47,17.0,56.5,53,0,0,215366,222131
3327,9,2,0,4,1200,0,0,1,0,4,1,4,4,57.5,0,29,41.6,57.5,49,0,0,337555,284561
3328,9,2,0,4,1200,0,0,1,0,4,1,4,4,57.5,0,27,38.3,57.5,45,0,0,277655,239502
3329,9,2,0,4,1200,0,0,1,0,4,1,5,4,57.5,0,29,75.9,57.5,45,0,0,313448,225430
3330,9,2,0,4,1200,0,0,1,0,4,1,6,4,57.5,0,17,60.0,53.5,45,0,0,287687,271306
3331,9,2,0,4,1200,0,0,1,0,4,1,3,1,56.0,0,29,12.4,56.0,52,0,0,300392,259734
3332,9,2,0,4,1200,0,0,1,0,4,1,3,1,56.0,0,29,2.6,56.0,52,0,0,285139,276030
3333,9,2,0,4,1200,0,0,1,0,4,1,3,1,56.0,0,11,3.4,56.0,51,0,0,248656,242660
3334,9,2,0,4,1200,0,0,1,0,4,1,3,1,56.0,0,27,7.0,56.0,47,0,0,313325,226546
3335,9,2,0,4,1400,0,2,1,0,4,1,6,2,58.5,0,47,23.7,58.5,52,0,0,276923,254320
3336,9,2,0,4,1400,0,2,1,0,4,1,4,2,58.5,0,29,8.3,57.5,52,0,0,287450,256869
3337,9,2,0,4,1400,0,2,1,0,4,1,3,2,57.0,0,29,4.0,57.0,50,0,0,301937,262563
3338,9,2,0,4,1400,0,2,1,0,4,1,3,2,57.0,0,29,7.8,57.0,50,0,0,291339,227220
3339,9,2,0,4,1400,0,2,1,0,4,1,3,2,57.0,0,29,2.8,56.5,45,0,0,226925,211611
3340,9,2,0,4,1400,0,2,1,0,4,1,5,4,56.5,0,17,25.1,52.5,49,0,0,258606,312950
3341,9,2,0,4,1400,0,2,1,0,4,1,3,1,55.0,0,27,6.0,55.0,51,0,0,271956,277630
3342,9,2,0,4,1400,0,2,1,0,4,1,3,1,55.0,0,27,10.2,55.0,46,0,0,211629,305681
3343,9,2,0,4,1800,0,2,0,0,4,1,7,2,56.0,0,63,4.2,53.0,84,0,0,261934,198289
3344,9,2,0,4,1800,0,2,0,0,4,1,6,2,54.5,0,54,11.6,54.5,81,0,0,238720,271357
3345,9,2,0,4,1800,0,2,0,0,4,1,6,4,54.0,0,29,13.9,54.0,80,0,0,278104,215311
3346,9,2,0,4,1800,0,2,0,0,4,1,6,2,54.0,0,52,8.7,53.0,80,0,0,230462,253542
3347,9,2,0,4,1800,0,2,0,0,4,1,6,4,54.0,0,29,3.1,54.0,78,0,0,287683,195733
3348,9,2,0,4,1800,0,2,0,0,4,1,7,2,54.0,0,27,5.1,54.0,78,0,0,227849,313570
3349,9,2,0,4,1800,0,2,0,0,4,1,8,2,54.0,0,29,7.3,54.0,74,0,0,218283,213558
3350,9,2,0,4,1800,0,2,0,0,4,1,7,2,54.0,0,47,32.1,53.0,59,0,0,248728,248868
3351,9,2,0,4,1600,0,2,1,0,4,1,3,2,57.5,0,11,3.8,54.5,62,0,0,301268,367943
3352,9,2,0,4,1600,0,2,1,0,4,1,3,2,57.5,0,11,2.2,57.5,51,0,0,277059,397095
3353,9,2,0,4,1600,0,2,1,0,4,1,3,2,57.5,0,47,22.1,57.5,50,0,0,258606,312816
3354,9,2,0,4,1600,0,2,1,0,4,1,3,2,57.5,0,11,10.0,57.5,45,0,0,304111,275464
3355,9,2,0,4,1600,0,2,1,0,4,1,3,2,57.5,0,29,26.7,56.5,45,0,0,273123,200023
3356,9,2,0,4,1600,0,2,1,0,4,1,3,1,55.5,0,29,5.0,55.5,51,0,0,285563,267862
3357,9,2,0,4,1600,0,2,1,0,4,1,3,1,55.5,0,24,14.5,55.5,49,0,0,265282,245059
3358,9,2,0,4,1600,0,2,1,0,4,1,3,1,55.5,0,29,35.2,54.5,45,0,0,241092,238840
3359,9,2,0,4,1600,0,2,0,0,4,1,5,2,60.0,0,29,3.4,58.0,65,0,0,242513,242961
3360,9,2,0,4,1600,0,2,0,0,4,1,5,2,57.5,0,29,10.4,57.5,60,0,0,257403,287261
3361,9,2,0,4,1600,0,2,0,0,4,1,4,4,57.0,0,11,4.5,57.0,63,0,0,219877,260847
3362,9,2,0,4,1600,0,2,0,0,4,1,4,2,57.0,0,29,7.9,57.0,59,0,0,287687,295345
3363,9,2,0,4,1600,0,2,0,0,4,1,5,4,56.5,0,29,3.7,56.5,62,0,0,301053,258399
3364,9,2,0,4,1600,0,2,0,0,4,1,7,2,56.5,0,47,15.2,53.5,58,0,0,258606,241189
3365,9,2,0,4,1600,0,2,0,0,4,1,4,4,55.0,0,47,18.6,55.0,59,0,0,258606,245697
3366,9,2,0,4,1600,0,2,0,0,4,1,6,4,54.0,0,17,43.0,54.0,55,0,0,269429,220877
3367,9,2,0,4,1600,0,2,0,0,4,1,6,4,54.0,0,47,24.8,53.0,55,0,0,278260,252460
3368,9,2,0,4,1200,0,2,0,0,4,1,4,4,57.0,0,11,4.0,54.0,63,0,0,279438,276643
3369,9,2,0,4,1200,0,2,0,0,4,1,4,4,56.5,0,29,3.1,56.5,62,0,0,258606,268605
3370,9,2,0,4,1200,0,2,0,0,4,1,4,4,56.5,0,11,3.2,56.5,62,0,0,244847,217873
3371,9,2,0,4,1200,0,2,0,0,4,1,6,4,56.0,0,66,10.0,56.0,61,0,0,264625,227180
3372,9,2,0,4,1200,0,2,0,0,4,1,6,4,56.0,0,47,18.7,56.0,61,0,0,302210,200576
3373,9,2,0,4,1200,0,2,0,0,4,1,5,2,55.5,0,47,6.3,51.5,56,0,0,287687,270109
3374,16,2,1,3,1300,0,2,1,1,3,1,4,2,58.5,0,11,2.0,58.5,52,0,0,238385,379660
3375,16,2,1,3,1300,0,2,1,1,3,1,4,2,58.5,1,51,9.3,58.5,52,0,0,248656,276688
3376,16,2,1,3,1300,0,2,1,1,3,1,4,2,58.5,0,16,5.6,58.5,51,0,0,255989,257566
3377,16,2,1,3,1300,0,2,1,1,3,1,4,2,58.5,0,11,7.8,58.5,49,0,0,285139,265312
3378,16,2,1,3,1300,0,2,1,1,3,1,4,2,58.5,0,52,36.8,57.5,46,0,0,273123,292937
3379,16,2,1,3,1300,0,2,1,1,3,1,4,2,58.5,0,52,80.4,58.5,45,0,0,219877,396956
3380,16,2,1,3,1300,0,2,1,1,3,1,4,2,58.5,0,11,12.1,58.5,45,0,0,280637,288340
3381,16,2,1,3,1300,0,2,1,1,3,1,3,2,57.0,0,52,7.6,55.0,47,0,0,313564,265997
3382,16,2,1,3,1300,0,2,1,1,3,1,5,4,56.5,0,52,36.6,54.5,46,0,0,273123,273109
3383,16,2,1,3,1100,0,2,1,1,2,1,3,2,57.5,0,27,5.7,57.5,50,0,0,313325,277683
3384,16,2,1,3,1100,0,2,1,1,2,1,3,2,57.5,0,27,4.3,56.5,47,0,0,255989,225823
3385,16,2,1,3,1100,0,2,1,1,2,1,3,2,57.5,0,52,23.9,55.5,45,0,0,291339,309422
3386,16,2,1,3,1100,0,2,1,1,2,1,3,1,55.5,0,51,2.4,55.5,47,0,0,280637,273440
3387,16,2,1,3,1100,0,2,1,1,2,1,3,1,55.5,0,11,24.8,55.5,46,0,0,255989,245998
3388,16,2,1,3,1100,0,2,1,1,2,1,3,1,55.5,1,28,4.5,55.5,46,0,0,301268,234435
3389,16,2,1,3,1100,0,2,1,1,2,1,3,1,55.5,0,27,15.3,55.5,45,0,0,230462,227185
3390,16,2,1,3,1100,0,2,1,1,2,1,5,2,58.5,0,52,20.7,56.5,46,0,0,219877,247001
3391,16,2,1,3,1100,0,2,1,1,2,1,4,2,58.5,0,58,27.0,58.5,46,0,0,304111,235129
3392,16,2,1,3,1100,0,2,1,1,2,1,4,2,58.5,1,11,16.2,58.5,45,0,0,337951,300030
3393,16,2,1,3,1100,0,2,1,1,2,1,4,2,58.5,0,11,21.0,58.5,45,0,0,242640,253555
3394,16,2,1,3,1100,0,2,1,1,2,1,3,1,55.0,0,27,5.2,55.0,51,0,0,238766,273875
3395,16,2,1,3,1100,0,2,1,1,2,1,3,1,55.0,0,11,2.4,54.0,47,0,0,193564,226216
3396,16,2,1,3,1100,0,2,1,1,2,1,3,1,55.0,0,28,3.5,55.0,46,0,0,313564,276685
3397,16,2,1,3,1100,0,2,1,1,2,1,3,1,55.0,0,11,26.9,53.0,45,0,0,350625,381512
3398,16,2,1,3,1100,0,2,1,1,2,1,3,1,55.0,0,52,12.1,55.0,45,0,0,280637,305801
3399,16,2,1,3,1300,0,2,0,1,2,1,8,4,58.0,0,50,9.3,56.0,65,0,0,254654,251436
3400,16,2,1,3,1300,0,2,0,1,2,1,3,2,57.5,0,52,4.3,57.5,63,0,0,313448,257755
3401,16,2,1,3,1300,0,2,0,1,2,1,4,4,57.0,0,16,3.8,55.0,63,0,0,302210,200918
3402,16,2,1,3,1300,0,2,0,1,2,1,5,2,56.5,1,58,18.9,54.5,58,0,0,287689,276183
3403,16,2,1,3,1300,0,2,0,1,2,1,5,4,56.0,0,11,2.1,56.0,61,0,0,287689,313267
3404,16,2,1,3,1300,0,2,0,1,2,1,5,4,55.0,0,11,16.7,55.0,59,0,0,301937,277817
3405,16,2,1,3,1800,0,2,1,1,2,1,4,2,58.5,0,16,21.4,58.5,49,0,0,337478,351581
3406,16,2,1,3,1800,0,2,1,1,2,1,4,2,58.5,0,58,64.1,55.5,45,0,0,222919,276299
3407,16,2,1,3,1800,0,2,1,1,2,1,4,2,58.5,0,27,24.9,58.5,45,0,0,238720,252635
3408,16,2,1,3,1800,0,2,1,1,2,1,3,2,57.0,0,11,1.9,57.0,53,0,0,300491,272043
3409,16,2,1,3,1800,0,2,1,1,2,1,3,2,57.0,0,27,51.3,57.0,45,0,0,287450,269408
3410,16,2,1,3,1800,0,2,1,1,2,1,5,4,56.5,1,11,4.3,56.5,53,0,0,255989,220345
3411,16,2,1,3,1800,0,2,1,1,2,1,4,4,56.5,0,27,5.5,56.5,51,0,0,279438,270435
3412,16,2,1,3,1800,0,2,1,1,2,1,4,4,56.5,0,27,64.9,56.5,45,0,0,287687,222293
3413,16,2,1,3,1800,0,2,1,1,2,1,5,4,56.5,0,27,11.5,55.5,45,0,0,268640,251090
3414,16,2,1,3,1800,0,2,1,1,2,1,4,4,56.5,0,58,32.0,56.5,45,0,0,248656,273427
3415,16,2,1,3,1100,0,2,0,1,2,1,6,2,58.0,0,27,5.0,57.0,70,0,0,238780,253993
3416,16,2,1,3,1100,0,2,0,1,2,1,5,2,56.5,0,6,7.9,54.5,67,0,0,280637,245518
3417,16,2,1,3,1100,0,2,0,1,2,1,5,4,55.0,1,16,4.2,55.0,68,0,0,280637,267535
3418,16,2,1,3,1100,0,2,0,1,2,1,4,4,54.5,0,27,5.5,50.5,67,0,0,268744,230580
3419,16,2,1,3,1100,0,2,0,1,2,1,3,1,54.0,0,16,4.4,54.0,67,0,0,313325,268538
3420,16,2,1,3,1100,0,2,0,1,2,1,6,4,54.0,0,27,4.5,54.0,65,0,0,285139,288310
3421,16,2,1,3,2000,0,2,0,1,2,1,6,2,62.0,1,58,9.1,62.0,98,0,0,300510,207085
3422,16,2,1,3,2000,0,2,0,1,2,1,8,2,55.5,0,27,13.9,55.5,85,0,0,277655,268659
3423,16,2,1,3,2000,0,2,0,1,2,1,7,4,54.0,0,27,31.7,54.0,82,0,0,301937,177744
3424,16,2,1,3,2000,0,2,0,1,2,1,5,4,54.0,0,16,5.9,54.0,81,0,0,261934,257173
3425,16,2,1,3,2000,0,2,0,1,2,1,6,2,54.0,0,27,5.9,54.0,80,0,0,265282,203067
3426,16,2,1,3,2000,0,2,0,1,2,1,8,2,54.0,0,38,16.5,52.0,80,0,0,193564,220519
3427,16,2,1,3,2000,0,2,0,1,2,1,6,2,54.0,0,27,4.7,54.0,80,0,0,301053,258961
3428,16,2,1,3,2000,0,2,0,1,2,1,6,2,54.0,0,24,11.2,54.0,79,0,0,324966,252624
3429,16,2,1,3,2000,0,2,0,1,2,1,5,4,54.0,0,11,5.4,54.0,79,0,0,351802,203740
3430,16,2,1,3,2000,0,2,0,1,2,1,7,4,54.0,0,45,40.7,52.0,74,0,0,216831,262129
3431,16,2,1,3,2000,0,2,0,1,2,1,5,2,54.0,0,27,18.4,52.0,69,0,0,313564,278024
3432,16,2,1,3,2000,0,2,0,1,2,1,8,2,54.0,0,38,100.8,53.0,68,0,0,287718,313505
3433,16,2,1,3,1800,0,2,0,1,2,1,5,2,59.0,0,66,6.6,57.0,63,0,0,257403,214103
3434,16,2,1,3,1800,0,2,0,1,2,1,5,2,57.5,0,58,22.8,57.5,60,0,0,242640,267619
3435,16,2,1,3,1800,0,2,0,1,2,1,6,2,57.5,0,16,28.9,57.5,60,0,0,301791,312209
3436,16,2,1,3,1800,0,2,0,1,2,1,4,4,56.5,1,27,3.6,56.5,62,0,0,336540,381212
3437,16,2,1,3,1800,0,2,0,1,2,1,4,4,56.0,0,11,18.0,55.0,61,0,0,213162,220998
3438,16,2,1,3,1800,0,2,0,1,2,1,5,2,56.0,0,58,17.9,56.0,57,0,0,277059,262327
3439,16,2,1,3,1800,0,2,0,1,2,1,5,2,56.0,0,45,58.7,56.0,57,0,0,313325,258373
3440,16,2,1,3,1800,0,2,0,1,2,1,6,2,55.5,0,11,4.3,55.5,56,0,0,313448,279503
3441,16,2,1,3,1800,0,2,0,1,2,1,4,4,55.0,0,11,12.3,53.0,59,0,0,287687,207633
3442,16,2,1,3,1800,0,2,0,1,2,1,5,2,55.0,0,11,4.7,54.0,55,0,0,277059,234441
3443,16,2,1,3,1800,0,2,0,1,2,1,8,2,55.0,0,27,74.6,55.0,55,0,0,255435,194509
3444,16,2,1,3,1800,0,2,0,1,2,1,6,4,54.0,0,51,76.5,51.0,55,0,0,269429,246554
3445,7,2,0,4,1400,0,2,1,0,4,1,6,2,58.5,0,55,41.2,55.5,48,0,0,287883,235689
